created_at,driver_id,rating,driver_status,updated_at,driver_user_id,vehicle_id,rating_category,driver_experience_days,is_active,days_since_update,ride_id,rideer_user_id,pickup_location,dropoff_location,pickup_lat,pickup_long,dropoff_lat,dropoff_long,distance_km,ride_start_time,ride_end_time,Fare,rider_Status,ride_duration_min,uber_fare,driver_fare,fare_per_km,ride_shift,user_id,name,email,phone_number,password_hash,profile_picture,user_type,user_created_at,user_updated_at,Fitness_Certificate_Expiry,Fuel_Type,GPS_Enabled,Insurance_Expiry_Date,Registration_Date,capacity,color,model,vehicle_num,vehicle_type,vehicle_age_years,insurance_status,insurance_days_remaining,fitness_status,vehicle_age_group,pickup_location_id,pickup_location_name,pickup_master_latitude,pickup_master_longitude,pickup_description,dropoff_location_id,dropoff_location_name,dropoff_master_latitude,dropoff_master_longitude,dropoff_description
2020-06-05,DL-47************89,4.4,inactive,2023-11-19,U6804,V1351,Good,2210,0,948,,,,,,,,,,,,,,,,,,,U6804,User6804,U******@gmail.com,+91 97******73,rER ************** E2q,https://example.com/user6804.jpg,driver,2020-06-05,2023-11-19,2024-07-14,Diesel,true,2022-07-14,2017-07-14,4,Blue,Tata,KA 04 MU 2**9,SUV,8.94,Expired,0,Expired,Old,,,,,,,,,,
2021-05-12,DL-48************17,4.7,active,2023-12-23,U8485,V1697,Excellent,1869,1,914,,,,,,,,,,,,,,,,,,,U8485,User8485,U******@gmail.com,+91 95******83,`8h ************** \QO,https://example.com/user8485.jpg,driver,2021-05-12,2023-12-23,2027-03-13,Diesel,false,2025-03-13,2020-03-13,5,Black,Suzuki,KA 53 SW 5**3,Hatchbacks,6.28,Expired,0,Valid,Mid-Age,,,,,,,,,,
2021-03-14,DL-48************17,2.3,active,2021-07-04,U10029,V2008,Poor,1928,1,1816,,,,,,,,,,,,,,,,,,,U10029,User10029,U******@gmail.com,+91 83******74,a4T ************** H\z,https://example.com/user10029.jpg,driver,2021-03-14,2021-07-04,2027-09-03,Diesel,false,2025-09-03,2020-09-03,5,Black,Tata,KA 03 VL 9**2,Hatchbacks,5.81,Expired,0,Valid,Mid-Age,,,,,,,,,,
2021-12-08,DL-48************18,2.9,active,2022-06-28,U11092,V2215,Average,1659,1,1457,,,,,,,,,,,,,,,,,,,U11092,User11092,U******@gmail.com,+91 80******80,n1O ************** 9]a,https://example.com/user11092.jpg,driver,2021-12-08,2022-06-28,2024-09-11,Diesel,true,2022-09-11,2017-09-11,6,Blue,Hyundai,KA 01 GQ 8**8,Hatchbacks,8.78,Expired,0,Expired,Old,,,,,,,,,,
2024-05-16,DL-48************24,1.1,active,2024-07-01,U2294,V0426,Poor,769,1,723,,,,,,,,,,,,,,,,,,,U2294,User2294,U******@gmail.com,+91 77******58,o+_ ************** m5F,https://example.com/user2294.jpg,driver,2024-05-16,2024-07-01,2023-07-15,Diesel,false,2021-07-15,2016-07-15,6,Black,Suzuki,KA 41 QV 2**3,SUV,9.94,Expired,0,Expired,Old,,,,,,,,,,
2021-12-30,DL-48************57,3.2,inactive,2024-02-06,U1143,V0208,Average,1637,0,869,,,,,,,,,,,,,,,,,,,U1143,User1143,U******@gmail.com,+91 96******23,}@r ************** B7\,https://example.com/user1143.jpg,driver,2021-12-30,2024-02-06,2023-07-06,Diesel,false,2021-07-06,2016-07-06,5,White,Tata,KA 52 JZ 2**3,SUV,9.97,Expired,0,Expired,Old,,,,,,,,,,
2020-06-26,DL-48************82,4.4,active,2022-06-17,U15998,V3191,Good,2189,1,1468,,,,,,,,,,,,,,,,,,,U15998,User15998,U******@gmail.com,+91 85******34,idY ************** R=<,https://example.com/user15998.jpg,driver,2020-06-26,2022-06-17,2026-10-25,Petrol,true,2024-10-25,2019-10-25,4,Red,Hyundai,KA 03 LH 7**1,SUV,6.66,Expired,0,Valid,Mid-Age,,,,,,,,,,
2023-09-10,DL-48************99,1.6,active,2024-06-20,U5788,V1134,Poor,1018,1,734,,,,,,,,,,,,,,,,,,,U5788,User5788,U******@gmail.com,+91 85******47,[uh ************** tMw,https://example.com/user5788.jpg,driver,2023-09-10,2024-06-20,2025-09-21,Diesel,true,2023-09-21,2018-09-21,6,Blue,Suzuki,KA 53 YY 9**9,Sedan,7.76,Expired,0,Expired,Old,,,,,,,,,,
2023-01-29,DL-49************37,3.4,active,2024-05-21,U6517,V1289,Average,1242,1,764,,,,,,,,,,,,,,,,,,,U6517,User6517,U******@gmail.com,+91 79******98,d2t ************** neZ,https://example.com/user6517.jpg,driver,2023-01-29,2024-05-21,2027-10-21,Diesel,false,2025-10-21,2020-10-21,6,White,Tata,KA 41 SF 6**4,SUV,5.67,Expired,0,Valid,Mid-Age,,,,,,,,,,
2021-06-15,DL-49************42,3.7,active,2024-02-22,U5448,V1057,Good,1835,1,853,,,,,,,,,,,,,,,,,,,U5448,User5448,U******@gmail.com,+91 72******90,MkA ************** lll,https://example.com/user5448.jpg,driver,2021-06-15,2024-02-22,2028-06-19,Diesel,false,2026-06-19,2021-06-19,5,White,Honda,KA 41 UR 9**8,Sedan,5.01,Expired,0,Valid,Mid-Age,,,,,,,,,,
2021-04-16,DL-49************75,2.3,active,2021-10-13,U11352,V2267,Poor,1895,1,1715,,,,,,,,,,,,,,,,,,,U11352,User11352,U******@gmail.com,+91 70******28,`On ************** Z|=,https://example.com/user11352.jpg,driver,2021-04-16,2021-10-13,2028-12-09,Petrol,false,2026-12-09,2021-12-09,7,Blue,Tata,KA 02 AR 7**7,Hatchbacks,4.54,Active,168,Valid,Mid-Age,,,,,,,,,,
2023-07-19,DL-49************81,1.4,active,2024-03-04,U6746,V1336,Poor,1071,1,842,,,,,,,,,,,,,,,,,,,U6746,User6746,U******@gmail.com,+91 97******21,tY4 ************** 9>F,https://example.com/user6746.jpg,driver,2023-07-19,2024-03-04,2022-02-15,Diesel,true,2020-02-15,2015-02-15,5,Red,Hyundai,KA 51 WA 6**3,Sedan,11.36,Expired,0,Expired,Old,,,,,,,,,,
2020-08-26,DL-50************19,4.6,active,2024-09-19,U7055,V1406,Excellent,2128,1,643,,,,,,,,,,,,,,,,,,,U7055,User7055,U******@gmail.com,+91 84******82,<$a ************** cP3,https://example.com/user7055.jpg,driver,2020-08-26,2024-09-19,2027-01-11,Diesel,true,2025-01-11,2020-01-11,5,Black,Suzuki,KA 04 YC 6**2,Hatchbacks,6.45,Expired,0,Valid,Mid-Age,,,,,,,,,,
2022-07-29,DL-50************28,1.2,active,2022-08-12,U0626,V0119,Poor,1426,1,1412,,,,,,,,,,,,,,,,,,,U0626,User626,U******@gmail.com,+91 91******21,_rl ************** &6a,https://example.com/user626.jpg,driver,2022-07-29,2022-08-12,2025-03-24,Petrol,true,2023-03-24,2018-03-24,7,Blue,Toyota,KA 51 KX 2**9,SUV,8.25,Expired,0,Expired,Old,,,,,,,,,,
2024-10-11,DL-50************33,1.2,active,2024-10-18,U8211,V1630,Poor,621,1,614,,,,,,,,,,,,,,,,,,,U8211,User8211,U******@gmail.com,+91 71******29,$J) ************** z&/,https://example.com/user8211.jpg,driver,2024-10-11,2024-10-18,2022-02-27,Diesel,true,2020-02-27,2015-02-27,4,White,Honda,KA 04 MP 7**8,SUV,11.33,Expired,0,Expired,Old,,,,,,,,,,
2021-02-24,DL-50************71,3.2,active,2024-07-10,U3467,V0658,Average,1946,1,714,,,,,,,,,,,,,,,,,,,U3467,User3467,U******@gmail.com,+91 96******18,[(` ************** K6v,https://example.com/user3467.jpg,driver,2021-02-24,2024-07-10,2026-06-04,Diesel,true,2024-06-04,2019-06-04,5,White,Toyota,KA 03 RL 1**2,Sedan,7.05,Expired,0,Expired,Old,,,,,,,,,,
2021-01-25,DL-50************71,1.5,active,2022-05-16,U7012,V1398,Poor,1976,1,1500,,,,,,,,,,,,,,,,,,,U7012,User7012,U******@gmail.com,+91 93******56,A^- ************** t1d,https://example.com/user7012.jpg,driver,2021-01-25,2022-05-16,2023-06-25,Petrol,true,2021-06-25,2016-06-25,6,White,Toyota,KA 51 AM 6**9,Sedan,10.0,Expired,0,Expired,Old,,,,,,,,,,
2022-12-03,DL-50************87,5.1,inactive,2024-03-14,U15882,V3166,Excellent,1299,0,832,,,,,,,,,,,,,,,,,,,U15882,User15882,U******@gmail.com,+91 86******70,hr7 ************** *ET,https://example.com/user15882.jpg,driver,2022-12-03,2024-03-14,2024-06-04,Diesel,false,2022-06-04,2017-06-04,7,Red,Hyundai,KA 04 QS 9**8,Sedan,9.05,Expired,0,Expired,Old,,,,,,,,,,
2022-02-04,DL-50************88,3.5,active,2023-07-09,U15954,V3182,Good,1601,1,1081,,,,,,,,,,,,,,,,,,,U15954,User15954,U******@gmail.com,+91 94******62,",7f ************** RMI",https://example.com/user15954.jpg,driver,2022-02-04,2023-07-09,2027-02-16,Petrol,true,2025-02-16,2020-02-16,7,Red,Toyota,KA 53 EY 5**3,Hatchbacks,6.35,Expired,0,Valid,Mid-Age,,,,,,,,,,
2024-03-23,DL-50************98,3.7,active,2024-09-15,U11407,V2279,Good,823,1,647,,,,,,,,,,,,,,,,,,,U11407,User11407,U******@gmail.com,+91 96******40,J(Z ************** MCW,https://example.com/user11407.jpg,driver,2024-03-23,2024-09-15,2022-07-30,Diesel,true,2020-07-30,2015-07-30,4,White,Honda,KA 01 OE 2**7,Hatchbacks,10.9,Expired,0,Expired,Old,,,,,,,,,,
2022-03-02,DL-51************14,4.2,inactive,2023-09-28,U8728,V1744,Good,1575,0,1000,,,,,,,,,,,,,,,,,,,U8728,User8728,U******@gmail.com,+91 81******33,(Q] ************** zde,https://example.com/user8728.jpg,driver,2022-03-02,2023-09-28,2026-04-21,Diesel,true,2024-04-21,2019-04-21,5,Red,Honda,KA 53 QV 9**3,Sedan,7.17,Expired,0,Expired,Old,,,,,,,,,,
2020-07-13,DL-51************18,1.9,active,2020-08-02,U5187,V1005,Poor,2172,1,2152,,,,,,,,,,,,,,,,,,,U5187,User5187,U******@gmail.com,+91 79******51,Ptr ************** X_~,https://example.com/user5187.jpg,driver,2020-07-13,2020-08-02,2022-11-30,Diesel,true,2020-11-30,2015-11-30,4,Red,Hyundai,KA 53 ZP 6**6,SUV,10.57,Expired,0,Expired,Old,,,,,,,,,,
2021-05-29,DL-51************18,3.1,active,2021-09-21,U5868,V1155,Average,1852,1,1737,,,,,,,,,,,,,,,,,,,U5868,User5868,U******@gmail.com,+91 93******36,"G\", ************** <!M",https://example.com/user5868.jpg,driver,2021-05-29,2021-09-21,2025-05-15,Diesel,false,2023-05-15,2018-05-15,6,Black,Hyundai,KA 02 EA 2**2,Hatchbacks,8.11,Expired,0,Expired,Old,,,,,,,,,,
2020-07-19,DL-51************28,3.0,active,2021-04-05,U5469,V1062,Average,2166,1,1906,,,,,,,,,,,,,,,,,,,U5469,User5469,U******@gmail.com,+91 98******29,[rT ************** SCk,https://example.com/user5469.jpg,driver,2020-07-19,2021-04-05,2022-01-22,Diesel,true,2020-01-22,2015-01-22,5,Blue,Tata,KA 41 PY 6**6,SUV,11.42,Expired,0,Expired,Old,,,,,,,,,,
2022-01-08,DL-51************45,1.4,active,2022-06-19,U2090,V0395,Poor,1628,1,1466,,,,,,,,,,,,,,,,,,,U2090,User2090,U******@gmail.com,+91 78******35,35O ************** )E~,https://example.com/user2090.jpg,driver,2022-01-08,2022-06-19,2023-06-10,Petrol,true,2021-06-10,2016-06-10,7,White,Suzuki,KA 04 CU 6**2,Sedan,10.04,Expired,0,Expired,Old,,,,,,,,,,
2024-04-06,DL-51************45,3.2,active,2024-11-25,U10301,V2062,Average,809,1,576,,,,,,,,,,,,,,,,,,,U10301,User10301,U******@gmail.com,+91 82******20,g+; ************** Q.~,https://example.com/user10301.jpg,driver,2024-04-06,2024-11-25,2024-03-19,Diesel,true,2022-03-19,2017-03-19,5,Red,Toyota,KA 52 MG 1**5,Hatchbacks,9.26,Expired,0,Expired,Old,,,,,,,,,,
2024-02-07,DL-51************55,5.2,active,2024-10-25,U11918,V2377,Excellent,868,1,607,,,,,,,,,,,,,,,,,,,U11918,User11918,U******@gmail.com,+91 79******48,EX] ************** QW",https://example.com/user11918.jpg,driver,2024-02-07,2024-10-25,2026-04-18,Diesel,true,2024-04-18,2019-04-18,5,White,Hyundai,KA 51 CJ 1**4,SUV,7.18,Expired,0,Expired,Old,,,,,,,,,,
2021-04-20,DL-51************66,4.4,active,2021-09-15,U4735,V0915,Good,1891,1,1743,,,,,,,,,,,,,,,,,,,U4735,User4735,U******@gmail.com,+91 82******83,@<f ************** 8/2,https://example.com/user4735.jpg,driver,2021-04-20,2021-09-15,2025-07-17,Petrol,false,2023-07-17,2018-07-17,7,Blue,Suzuki,KA 04 GZ 2**6,SUV,7.94,Expired,0,Expired,Old,,,,,,,,,,
2021-02-03,DL-51************71,5.0,active,2022-07-03,U3863,V0742,Excellent,1967,1,1452,,,,,,,,,,,,,,,,,,,U3863,User3863,U******@gmail.com,+91 82******01,.NH ************** M~v,https://example.com/user3863.jpg,driver,2021-02-03,2022-07-03,2028-07-22,Electric,true,2026-07-22,2021-07-22,7,Black,Hyundai,KA 03 IK 4**6,Sedan,4.92,Active,28,Valid,Mid-Age,,,,,,,,,,
2020-12-17,DL-51************74,3.4,inactive,2023-07-16,U9584,V1909,Average,2015,0,1074,,,,,,,,,,,,,,,,,,,U9584,User9584,U******@gmail.com,+91 77******60,B$& ************** r*a,https://example.com/user9584.jpg,driver,2020-12-17,2023-07-16,2025-12-16,Diesel,true,2023-12-16,2018-12-16,5,Black,Honda,KA 51 YB 2**3,SUV,7.52,Expired,0,Expired,Old,,,,,,,,,,
2022-11-23,DL-51************81,4.2,active,2023-04-24,U3656,V0694,Good,1309,1,1157,,,,,,,,,,,,,,,,,,,U3656,User3656,U******@gmail.com,+91 98******83,"MZ& ************** ,C,",https://example.com/user3656.jpg,driver,2022-11-23,2023-04-24,2028-02-26,Petrol,false,2026-02-26,2021-02-26,5,White,Tata,KA 41 WH 5**2,Sedan,5.33,Expired,0,Valid,Mid-Age,,,,,,,,,,
2021-11-08,DL-51************83,4.7,active,2022-10-15,U12498,V2482,Excellent,1689,1,1348,,,,,,,,,,,,,,,,,,,U12498,User12498,U******@gmail.com,+91 81******42,uTg ************** J02,https://example.com/user12498.jpg,driver,2021-11-08,2022-10-15,2024-06-04,Petrol,false,2022-06-04,2017-06-04,5,White,Tata,KA 01 HE 4**7,Hatchbacks,9.05,Expired,0,Expired,Old,,,,,,,,,,
2024-06-05,DL-52************19,6.0,active,2024-07-01,U7268,V1446,Excellent,749,1,723,,,,,,,,,,,,,,,,,,,U7268,User7268,U******@gmail.com,+91 89******57,&}@ ************** 3?&,https://example.com/user7268.jpg,driver,2024-06-05,2024-07-01,2026-08-18,Diesel,true,2024-08-18,2019-08-18,7,Blue,Honda,KA 02 BV 6**8,Sedan,6.85,Expired,0,Valid,Mid-Age,,,,,,,,,,
2020-01-05,DL-52************21,4.2,inactive,2023-06-11,U7504,V1485,Good,2362,0,1109,,,,,,,,,,,,,,,,,,,U7504,User7504,U******@gmail.com,+91 76******39,[6@ ************** 8fp,https://example.com/user7504.jpg,driver,2020-01-05,2023-06-11,2024-01-12,Diesel,true,2022-01-12,2017-01-12,7,Blue,Honda,KA 04 SQ 7**5,SUV,9.45,Expired,0,Expired,Old,,,,,,,,,,
2022-12-13,DL-52************39,1.4,active,2024-06-13,U15292,V3061,Poor,1289,1,741,,,,,,,,,,,,,,,,,,,U15292,User15292,U******@gmail.com,+91 87******20,L6$ ************** ?cv,https://example.com/user15292.jpg,driver,2022-12-13,2024-06-13,2026-04-26,Diesel,false,2024-04-26,2019-04-26,5,Red,Tata,KA 52 CY 8**7,Sedan,7.16,Expired,0,Expired,Old,,,,,,,,,,
2020-10-12,DL-52************47,5.1,active,2024-07-02,U3160,V0600,Excellent,2081,1,722,,,,,,,,,,,,,,,,,,,U3160,User3160,U******@gmail.com,+91 91******32,!(1 ************** zBf,https://example.com/user3160.jpg,driver,2020-10-12,2024-07-02,2024-08-27,Electric,true,2022-08-27,2017-08-27,7,White,Hyundai,KA 52 HL 4**5,Hatchbacks,8.83,Expired,0,Expired,Old,,,,,,,,,,
2021-07-02,DL-52************74,5.0,active,2024-01-08,U6161,V1212,Excellent,1818,1,898,,,,,,,,,,,,,,,,,,,U6161,User6161,U******@gmail.com,+91 93******83,c/W ************** r}F,https://example.com/user6161.jpg,driver,2021-07-02,2024-01-08,2022-01-21,Diesel,true,2020-01-21,2015-01-21,6,Black,Hyundai,KA 51 YI 3**1,SUV,11.42,Expired,0,Expired,Old,,,,,,,,,,
2020-11-24,DL-52************83,5.9,inactive,2021-12-12,U10145,V2037,Excellent,2038,0,1655,,,,,,,,,,,,,,,,,,,U10145,User10145,U******@gmail.com,+91 96******89,7X_ ************** }3[,https://example.com/user10145.jpg,driver,2020-11-24,2021-12-12,2025-09-03,Diesel,true,2023-09-03,2018-09-03,4,Red,Hyundai,KA 53 IW 7**9,SUV,7.81,Expired,0,Expired,Old,,,,,,,,,,
2021-09-19,DL-52************83,1.8,inactive,2022-10-25,U14887,V2974,Poor,1739,0,1338,,,,,,,,,,,,,,,,,,,U14887,User14887,U******@gmail.com,+91 75******30,z&v ************** y0V,https://example.com/user14887.jpg,driver,2021-09-19,2022-10-25,2028-07-12,Petrol,true,2026-07-12,2021-07-12,5,Black,Honda,KA 52 ZH 3**3,Hatchbacks,4.95,Active,18,Valid,Mid-Age,,,,,,,,,,
2024-03-14,DL-53************23,2.4,active,2024-07-25,U4171,V0804,Poor,832,1,699,,,,,,,,,,,,,,,,,,,U4171,User4171,U******@gmail.com,+91 91******61,@nz ************** |Q],https://example.com/user4171.jpg,driver,2024-03-14,2024-07-25,2023-11-04,Diesel,true,2021-11-04,2016-11-04,6,Red,Toyota,KA 52 LJ 2**7,Hatchbacks,9.64,Expired,0,Expired,Old,,,,,,,,,,
2024-09-11,DL-53************24,4.6,active,2024-10-03,U0557,V0106,Excellent,651,1,629,,,,,,,,,,,,,,,,,,,U0557,User557,U******@gmail.com,+91 71******20,Av7 ************** 7/6,https://example.com/user557.jpg,driver,2024-09-11,2024-10-03,2026-11-27,Diesel,true,2024-11-27,2019-11-27,4,Black,Honda,KA 01 AI 4**5,Sedan,6.58,Expired,0,Valid,Mid-Age,,,,,,,,,,
2024-10-10,DL-53************36,4.1,inactive,2024-11-07,U6806,V1352,Good,622,0,594,,,,,,,,,,,,,,,,,,,U6806,User6806,U******@gmail.com,+91 84******89,2Wr ************** +>^,https://example.com/user6806.jpg,driver,2024-10-10,2024-11-07,2023-10-20,Petrol,true,2021-10-20,2016-10-20,6,Black,Honda,KA 02 GG 9**3,SUV,9.68,Expired,0,Expired,Old,,,,,,,,,,
2024-08-08,DL-53************41,4.0,inactive,2024-09-13,U0745,V0142,Good,685,0,649,,,,,,,,,,,,,,,,,,,U0745,User745,U******@gmail.com,+91 95******36,nX0 ************** 5(9,https://example.com/user745.jpg,driver,2024-08-08,2024-09-13,2027-08-30,Petrol,false,2025-08-30,2020-08-30,7,Black,Honda,KA 03 ZD 5**3,Sedan,5.82,Expired,0,Valid,Mid-Age,,,,,,,,,,
2020-12-16,DL-53************51,2.9,active,2022-08-22,U11423,V2282,Average,2016,1,1402,,,,,,,,,,,,,,,,,,,U11423,User11423,U******@gmail.com,+91 91******59,ZZ\ ************** w1P,https://example.com/user11423.jpg,driver,2020-12-16,2022-08-22,2023-11-29,Petrol,true,2021-11-29,2016-11-29,4,White,Toyota,KA 02 SH 5**8,Sedan,9.57,Expired,0,Expired,Old,,,,,,,,,,
2020-01-10,DL-53************70,1.2,active,2022-12-13,U8956,V1789,Poor,2357,1,1289,,,,,,,,,,,,,,,,,,,U8956,User8956,U******@gmail.com,+91 86******03,}hN ************** ^Oy,https://example.com/user8956.jpg,driver,2020-01-10,2022-12-13,2024-11-17,Diesel,true,2022-11-17,2017-11-17,6,Black,Hyundai,KA 01 YT 1**7,SUV,8.6,Expired,0,Expired,Old,,,,,,,,,,
2022-04-12,DL-53************76,3.7,active,2023-08-25,U12212,V2429,Good,1534,1,1034,,,,,,,,,,,,,,,,,,,U12212,User12212,U******@gmail.com,+91 96******18,xpB ************** /jz,https://example.com/user12212.jpg,driver,2022-04-12,2023-08-25,2027-06-03,Diesel,false,2025-06-03,2020-06-03,5,Blue,Tata,KA 41 MG 1**9,Sedan,6.06,Expired,0,Valid,Mid-Age,,,,,,,,,,
2021-11-20,DL-53************80,2.9,active,2024-01-27,U7089,V1411,Average,1677,1,879,,,,,,,,,,,,,,,,,,,U7089,User7089,U******@gmail.com,+91 80******22,67r ************** N@5,https://example.com/user7089.jpg,driver,2021-11-20,2024-01-27,2027-10-26,Diesel,true,2025-10-26,2020-10-26,6,Black,Suzuki,KA 04 RW 7**1,SUV,5.66,Expired,0,Valid,Mid-Age,,,,,,,,,,
2021-01-13,DL-53************80,3.2,active,2024-06-15,U13063,V2602,Average,1988,1,739,,,,,,,,,,,,,,,,,,,U13063,User13063,U******@gmail.com,+91 94******95,gyj ************** :;s,https://example.com/user13063.jpg,driver,2021-01-13,2024-06-15,2027-03-22,Diesel,true,2025-03-22,2020-03-22,6,White,Toyota,KA 01 ZA 5**6,SUV,6.26,Expired,0,Valid,Mid-Age,,,,,,,,,,
2021-06-24,DL-53************84,5.2,active,2023-01-29,U0869,V0164,Excellent,1826,1,1242,,,,,,,,,,,,,,,,,,,U0869,User869,U******@gmail.com,+91 83******39,nx$ ************** syI,https://example.com/user869.jpg,driver,2021-06-24,2023-01-29,2026-02-23,Diesel,true,2024-02-23,2019-02-23,5,Blue,Honda,KA 53 MX 4**2,Hatchbacks,7.34,Expired,0,Expired,Old,,,,,,,,,,
2023-05-05,DL-53************87,3.8,active,2023-08-30,U2520,V0471,Good,1146,1,1029,,,,,,,,,,,,,,,,,,,U2520,User2520,U******@gmail.com,+91 97******01,k={ ************** y;Z,https://example.com/user2520.jpg,driver,2023-05-05,2023-08-30,2028-02-27,Diesel,true,2026-02-27,2021-02-27,6,Red,Suzuki,KA 52 XU 6**2,Sedan,5.33,Expired,0,Valid,Mid-Age,,,,,,,,,,
2022-01-14,DL-53************87,4.8,active,2022-02-03,U7056,V1407,Excellent,1622,1,1602,,,,,,,,,,,,,,,,,,,U7056,User7056,U******@gmail.com,+91 99******96,v@@ ************** #qf,https://example.com/user7056.jpg,driver,2022-01-14,2022-02-03,2025-08-19,Diesel,true,2023-08-19,2018-08-19,7,Blue,Tata,KA 02 SS 9**8,Sedan,7.85,Expired,0,Expired,Old,,,,,,,,,,
2023-05-11,DL-54************10,1.6,active,2024-09-27,U6123,V1206,Poor,1140,1,635,,,,,,,,,,,,,,,,,,,U6123,User6123,U******@gmail.com,+91 94******62,5se ************** Q0e,https://example.com/user6123.jpg,driver,2023-05-11,2024-09-27,2028-02-20,Petrol,false,2026-02-20,2021-02-20,7,Red,Honda,KA 02 KX 7**7,SUV,5.34,Expired,0,Valid,Mid-Age,,,,,,,,,,
2020-02-26,DL-54************15,2.6,active,2024-09-06,U0997,V0188,Average,2310,1,656,,,,,,,,,,,,,,,,,,,U0997,User997,U******@gmail.com,+91 98******23,Fp< ************** *_h,https://example.com/user997.jpg,driver,2020-02-26,2024-09-06,2023-06-13,Diesel,true,2021-06-13,2016-06-13,6,White,Honda,KA 53 WB 8**2,Sedan,10.03,Expired,0,Expired,Old,,,,,,,,,,
2021-10-24,DL-54************24,2.3,active,2024-10-12,U4668,V0901,Poor,1704,1,620,,,,,,,,,,,,,,,,,,,U4668,User4668,U******@gmail.com,+91 95******14,`F5 ************** BG^,https://example.com/user4668.jpg,driver,2021-10-24,2024-10-12,2026-12-30,Petrol,false,2024-12-30,2019-12-30,6,Red,Hyundai,KA 01 DB 5**2,Sedan,6.48,Expired,0,Valid,Mid-Age,,,,,,,,,,
2024-02-21,DL-54************50,2.5,active,2024-07-31,U11363,V2269,Average,854,1,693,,,,,,,,,,,,,,,,,,,U11363,User11363,U******@gmail.com,+91 91******87,pqI ************** S'N,https://example.com/user11363.jpg,driver,2024-02-21,2024-07-31,2026-11-06,Diesel,true,2024-11-06,2019-11-06,7,Red,Tata,KA 01 LX 2**6,Hatchbacks,6.63,Expired,0,Valid,Mid-Age,,,,,,,,,,
2021-07-05,DL-54************57,2.7,active,2023-07-20,U11571,V2308,Average,1815,1,1070,,,,,,,,,,,,,,,,,,,U11571,User11571,U******@gmail.com,+91 77******27,ECt ************** HCn,https://example.com/user11571.jpg,driver,2021-07-05,2023-07-20,2026-09-11,Petrol,true,2024-09-11,2019-09-11,5,Blue,Honda,KA 01 JC 6**9,SUV,6.78,Expired,0,Valid,Mid-Age,,,,,,,,,,
2023-04-17,DL-54************58,4.5,active,2023-07-07,U13022,V2592,Excellent,1164,1,1083,,,,,,,,,,,,,,,,,,,U13022,User13022,U******@gmail.com,+91 89******54,l=* ************** }-9,https://example.com/user13022.jpg,driver,2023-04-17,2023-07-07,2023-03-20,Petrol,true,2021-03-20,2016-03-20,4,White,Toyota,KA 03 WO 9**5,Hatchbacks,10.26,Expired,0,Expired,Old,,,,,,,,,,
2021-06-02,DL-54************67,1.4,active,2022-11-12,U12625,V2505,Poor,1848,1,1320,,,,,,,,,,,,,,,,,,,U12625,User12625,U******@gmail.com,+91 82******40,?[G ************** ;85,https://example.com/user12625.jpg,driver,2021-06-02,2022-11-12,2026-05-19,Diesel,true,2024-05-19,2019-05-19,5,Red,Toyota,KA 53 RR 7**1,SUV,7.1,Expired,0,Expired,Old,,,,,,,,,,
2020-10-21,DL-54************72,2.9,inactive,2023-08-17,U10032,V2009,Average,2072,0,1042,,,,,,,,,,,,,,,,,,,U10032,User10032,U******@gmail.com,+91 80******23,dJ' ************** dgB,https://example.com/user10032.jpg,driver,2020-10-21,2023-08-17,2026-05-02,Electric,true,2024-05-02,2019-05-02,4,Blue,Honda,KA 01 FX 5**1,Sedan,7.14,Expired,0,Expired,Old,,,,,,,,,,
2023-01-19,DL-54************76,5.2,active,2024-07-02,U2803,V0521,Excellent,1252,1,722,,,,,,,,,,,,,,,,,,,U2803,User2803,U******@gmail.com,+91 74******82,br| ************** ;ve,https://example.com/user2803.jpg,driver,2023-01-19,2024-07-02,2026-08-15,Petrol,true,2024-08-15,2019-08-15,4,Blue,Honda,KA 04 WK 6**4,SUV,6.86,Expired,0,Valid,Mid-Age,,,,,,,,,,
2024-03-15,DL-54************90,3.9,active,2024-06-26,U8399,V1676,Good,831,1,728,,,,,,,,,,,,,,,,,,,U8399,User8399,U******@gmail.com,+91 74******33,{Yp ************** 8$L,https://example.com/user8399.jpg,driver,2024-03-15,2024-06-26,2025-09-26,Petrol,true,2023-09-26,2018-09-26,6,White,Suzuki,KA 01 HO 7**6,SUV,7.74,Expired,0,Expired,Old,,,,,,,,,,
2020-03-27,DL-55************43,1.1,active,2021-03-07,U2949,V0551,Poor,2280,1,1935,,,,,,,,,,,,,,,,,,,U2949,User2949,U******@gmail.com,+91 79******26,"sB, ************** ;\"%",https://example.com/user2949.jpg,driver,2020-03-27,2021-03-07,2026-06-10,Petrol,true,2024-06-10,2019-06-10,5,White,Honda,KA 41 HG 5**7,Hatchbacks,7.04,Expired,0,Expired,Old,,,,,,,,,,
2020-02-11,DL-55************43,2.5,active,2020-04-15,U3112,V0592,Average,2325,1,2261,,,,,,,,,,,,,,,,,,,U3112,User3112,U******@gmail.com,+91 88******02,}r/ ************** vh\,https://example.com/user3112.jpg,driver,2020-02-11,2020-04-15,2028-12-11,Petrol,true,2026-12-11,2021-12-11,6,Blue,Hyundai,KA 51 TP 3**4,Sedan,4.53,Active,170,Valid,Mid-Age,,,,,,,,,,
